Time,hall_up,hall_down,car_calls,people_in,people_out,total_stops,maint_events,hour,minute,day_of_week,day_name,is_weekend,total_demand
2025/11/24 2:45,0,0,0,0,0,0,0,2,45,0,Monday,FALSE,0
2025/11/24 2:50,0,0,0,0,0,0,0,2,50,0,Monday,FALSE,0
2025/11/24 2:55,0,1,1,1,1,3,0,2,55,0,Monday,FALSE,2
2025/11/24 3:00,0,0,0,0,0,0,0,3,0,0,Monday,FALSE,0
2025/11/24 3:05,0,0,0,0,0,0,0,3,5,0,Monday,FALSE,0
2025/11/24 3:10,0,0,0,0,0,0,0,3,10,0,Monday,FALSE,0
2025/11/24 3:15,0,2,2,2,2,5,0,3,15,0,Monday,FALSE,4
2025/11/24 3:20,0,0,0,0,0,1,0,3,20,0,Monday,FALSE,0
2025/11/24 3:25,0,0,0,0,0,0,0,3,25,0,Monday,FALSE,0
2025/11/24 3:30,0,0,0,0,0,0,0,3,30,0,Monday,FALSE,0
2025/11/24 3:35,0,1,1,1,1,3,0,3,35,0,Monday,FALSE,2
2025/11/24 3:40,0,0,0,0,0,0,0,3,40,0,Monday,FALSE,0
2025/11/24 3:45,0,0,0,0,0,0,0,3,45,0,Monday,FALSE,0
2025/11/24 3:50,0,0,0,0,0,0,0,3,50,0,Monday,FALSE,0
2025/11/24 3:55,0,0,0,0,0,0,0,3,55,0,Monday,FALSE,0
2025/11/24 4:00,0,0,0,0,0,0,0,4,0,0,Monday,FALSE,0
2025/11/24 4:05,0,0,0,0,0,0,0,4,5,0,Monday,FALSE,0
2025/11/24 4:10,0,0,0,0,0,0,0,4,10,0,Monday,FALSE,0
2025/11/24 4:15,0,0,0,0,0,0,0,4,15,0,Monday,FALSE,0
2025/11/24 4:20,0,0,0,0,0,0,0,4,20,0,Monday,FALSE,0
2025/11/24 4:25,0,0,0,0,0,0,0,4,25,0,Monday,FALSE,0
2025/11/24 4:30,0,0,0,0,0,0,0,4,30,0,Monday,FALSE,0
2025/11/24 4:35,0,0,0,0,0,0,0,4,35,0,Monday,FALSE,0
2025/11/24 4:40,0,0,0,0,0,0,0,4,40,0,Monday,FALSE,0
2025/11/24 4:45,1,1,2,2,1,3,0,4,45,0,Monday,FALSE,4
2025/11/24 4:50,0,0,0,0,1,1,0,4,50,0,Monday,FALSE,0
2025/11/24 4:55,0,0,0,0,0,0,0,4,55,0,Monday,FALSE,0
2025/11/24 5:00,8,0,7,6,8,9,0,5,0,0,Monday,FALSE,15
2025/11/24 5:05,3,0,7,2,4,13,0,5,5,0,Monday,FALSE,10
2025/11/24 5:10,0,0,0,0,0,0,0,5,10,0,Monday,FALSE,0
2025/11/24 5:15,0,0,0,0,0,0,0,5,15,0,Monday,FALSE,0
2025/11/24 5:20,0,0,0,0,0,0,0,5,20,0,Monday,FALSE,0
2025/11/24 5:25,0,0,0,0,0,0,0,5,25,0,Monday,FALSE,0
2025/11/24 5:30,0,0,0,0,0,0,0,5,30,0,Monday,FALSE,0
2025/11/24 5:35,0,0,0,0,0,0,0,5,35,0,Monday,FALSE,0
2025/11/24 5:40,0,0,0,0,0,0,0,5,40,0,Monday,FALSE,0
2025/11/24 5:45,0,0,0,0,0,0,0,5,45,0,Monday,FALSE,0
2025/11/24 5:50,0,0,0,0,0,0,0,5,50,0,Monday,FALSE,0
2025/11/24 5:55,0,0,0,0,0,0,0,5,55,0,Monday,FALSE,0
2025/11/24 6:00,0,0,0,0,0,0,0,6,0,0,Monday,FALSE,0
2025/11/24 6:05,0,0,0,0,0,0,0,6,5,0,Monday,FALSE,0
2025/11/24 6:10,0,0,0,0,0,0,0,6,10,0,Monday,FALSE,0
2025/11/24 6:15,0,0,0,0,0,0,0,6,15,0,Monday,FALSE,0
2025/11/24 6:20,2,0,1,1,1,2,0,6,20,0,Monday,FALSE,3
2025/11/24 6:25,4,0,3,3,3,6,0,6,25,0,Monday,FALSE,7
2025/11/24 6:30,1,0,1,1,1,2,0,6,30,0,Monday,FALSE,2
2025/11/24 6:35,0,0,0,0,0,0,0,6,35,0,Monday,FALSE,0
2025/11/24 6:40,2,0,1,2,2,2,0,6,40,0,Monday,FALSE,3
2025/11/24 6:45,8,2,8,10,6,14,0,6,45,0,Monday,FALSE,18
2025/11/24 6:50,8,1,7,6,9,16,0,6,50,0,Monday,FALSE,16
2025/11/24 6:55,4,1,2,3,3,6,0,6,55,0,Monday,FALSE,7
2025/11/24 7:00,3,0,3,2,3,4,0,7,0,0,Monday,FALSE,6
2025/11/24 7:05,4,1,3,4,2,7,0,7,5,0,Monday,FALSE,8
2025/11/24 7:10,1,1,2,3,5,4,0,7,10,0,Monday,FALSE,4
2025/11/24 7:15,7,3,9,10,10,13,0,7,15,0,Monday,FALSE,19
2025/11/24 7:20,1,2,3,4,6,8,0,7,20,0,Monday,FALSE,6
2025/11/24 7:25,8,2,13,15,13,21,0,7,25,0,Monday,FALSE,23
2025/11/24 7:30,3,8,8,4,4,14,0,7,30,0,Monday,FALSE,19
2025/11/24 7:35,2,8,12,9,9,23,0,7,35,0,Monday,FALSE,22
2025/11/24 7:40,0,0,0,0,0,0,0,7,40,0,Monday,FALSE,0
2025/11/24 7:45,2,1,3,3,2,2,0,7,45,0,Monday,FALSE,6
2025/11/24 7:50,2,0,2,2,3,3,0,7,50,0,Monday,FALSE,4
2025/11/24 7:55,2,1,3,4,3,6,0,7,55,0,Monday,FALSE,6
2025/11/24 8:00,2,1,3,4,2,6,0,8,0,0,Monday,FALSE,6
2025/11/24 8:05,0,0,0,0,1,0,0,8,5,0,Monday,FALSE,0
2025/11/24 8:10,0,2,2,3,3,4,0,8,10,0,Monday,FALSE,4
2025/11/24 8:15,2,1,4,3,4,5,0,8,15,0,Monday,FALSE,7
2025/11/24 8:20,3,1,2,2,2,4,0,8,20,0,Monday,FALSE,6
2025/11/24 8:25,2,1,5,6,5,10,0,8,25,0,Monday,FALSE,8
2025/11/24 8:30,0,1,1,1,1,2,0,8,30,0,Monday,FALSE,2
2025/11/24 8:35,5,0,4,4,4,7,0,8,35,0,Monday,FALSE,9
2025/11/24 8:40,6,1,6,7,7,11,0,8,40,0,Monday,FALSE,13
2025/11/24 8:45,7,2,9,11,8,14,0,8,45,0,Monday,FALSE,18
2025/11/24 8:50,9,1,10,10,12,19,0,8,50,0,Monday,FALSE,20
2025/11/24 8:55,10,3,14,13,17,21,0,8,55,0,Monday,FALSE,27
2025/11/24 9:00,12,1,20,26,28,32,0,9,0,0,Monday,FALSE,33
2025/11/24 9:05,9,1,11,16,16,22,0,9,5,0,Monday,FALSE,21
2025/11/24 9:10,12,3,15,18,18,27,0,9,10,0,Monday,FALSE,30
2025/11/24 9:15,13,1,24,31,28,35,0,9,15,0,Monday,FALSE,38
2025/11/24 9:20,13,3,31,29,27,36,0,9,20,0,Monday,FALSE,47
2025/11/24 9:25,16,5,33,40,49,54,0,9,25,0,Monday,FALSE,54
2025/11/24 9:30,23,9,53,68,61,70,0,9,30,0,Monday,FALSE,85
2025/11/24 9:35,21,7,44,52,56,69,0,9,35,0,Monday,FALSE,72
2025/11/24 9:40,18,11,47,74,72,70,0,9,40,0,Monday,FALSE,76
2025/11/24 9:45,23,8,54,74,68,73,0,9,45,0,Monday,FALSE,85
2025/11/24 9:50,20,15,60,119,106,75,0,9,50,0,Monday,FALSE,95
2025/11/24 9:55,15,9,55,108,124,75,0,9,55,0,Monday,FALSE,79
2025/11/24 10:00,26,9,52,129,122,77,0,10,0,0,Monday,FALSE,87
2025/11/24 10:05,31,8,61,99,118,75,0,10,5,0,Monday,FALSE,100
2025/11/24 10:10,23,12,58,125,131,77,0,10,10,0,Monday,FALSE,93
2025/11/24 10:15,25,12,57,126,122,77,0,10,15,0,Monday,FALSE,94
2025/11/24 10:20,27,18,56,128,130,85,0,10,20,0,Monday,FALSE,101
2025/11/24 10:25,29,30,58,159,138,75,0,10,25,0,Monday,FALSE,117
2025/11/24 10:30,23,19,57,179,171,76,0,10,30,0,Monday,FALSE,99
2025/11/24 10:35,24,21,67,138,152,78,0,10,35,0,Monday,FALSE,112
2025/11/24 10:40,22,17,56,151,144,79,0,10,40,0,Monday,FALSE,95
2025/11/24 10:45,19,19,56,132,145,78,0,10,45,0,Monday,FALSE,94
2025/11/24 10:50,28,19,63,134,149,77,0,10,50,0,Monday,FALSE,110
2025/11/24 10:55,26,18,58,150,138,79,0,10,55,0,Monday,FALSE,102
2025/11/24 11:00,25,24,57,137,132,79,0,11,0,0,Monday,FALSE,106
2025/11/24 11:05,25,22,57,106,137,78,0,11,5,0,Monday,FALSE,104
2025/11/24 11:10,18,23,57,113,123,79,0,11,10,0,Monday,FALSE,98
2025/11/24 11:15,29,22,55,78,78,73,0,11,15,0,Monday,FALSE,106
2025/11/24 11:20,19,26,54,75,84,78,0,11,20,0,Monday,FALSE,99
2025/11/24 11:25,20,13,48,67,64,64,0,11,25,0,Monday,FALSE,81
2025/11/24 11:30,19,23,50,68,73,74,0,11,30,0,Monday,FALSE,92
2025/11/24 11:35,16,20,41,65,73,67,0,11,35,0,Monday,FALSE,77
2025/11/24 11:40,14,19,37,49,42,59,0,11,40,0,Monday,FALSE,70
2025/11/24 11:45,19,38,45,62,65,69,0,11,45,0,Monday,FALSE,102
2025/11/24 11:50,15,32,34,51,51,65,0,11,50,0,Monday,FALSE,81
2025/11/24 11:55,20,51,38,87,66,71,0,11,55,0,Monday,FALSE,109
2025/11/24 12:00,26,70,43,178,143,81,0,12,0,0,Monday,FALSE,139
2025/11/24 12:05,31,83,46,197,215,84,0,12,5,0,Monday,FALSE,160
2025/11/24 12:10,16,67,52,195,176,81,0,12,10,0,Monday,FALSE,135
2025/11/24 12:15,13,66,39,231,229,74,0,12,15,0,Monday,FALSE,118
2025/11/24 12:20,16,62,40,189,208,75,0,12,20,0,Monday,FALSE,118
2025/11/24 12:25,14,55,41,222,195,72,0,12,25,0,Monday,FALSE,110
2025/11/24 12:30,24,54,46,189,216,74,0,12,30,0,Monday,FALSE,124
2025/11/24 12:35,20,52,46,186,196,79,0,12,35,0,Monday,FALSE,118
2025/11/24 12:40,20,61,45,192,160,77,0,12,40,0,Monday,FALSE,126
2025/11/24 12:45,12,50,51,170,202,80,0,12,45,0,Monday,FALSE,113
2025/11/24 12:50,10,58,45,169,166,77,0,12,50,0,Monday,FALSE,113
2025/11/24 12:55,14,52,51,148,166,81,0,12,55,0,Monday,FALSE,117
2025/11/24 13:00,21,54,52,157,169,79,0,13,0,0,Monday,FALSE,127
2025/11/24 13:05,16,46,42,144,111,88,1,13,5,0,Monday,FALSE,104
2025/11/24 13:10,15,35,47,118,157,90,0,13,10,0,Monday,FALSE,97
2025/11/24 13:15,13,40,58,143,133,79,0,13,15,0,Monday,FALSE,111
2025/11/24 13:20,23,47,51,133,133,79,0,13,20,0,Monday,FALSE,121
2025/11/24 13:25,26,36,55,165,156,77,0,13,25,0,Monday,FALSE,117
2025/11/24 13:30,20,28,54,141,138,77,0,13,30,0,Monday,FALSE,102
2025/11/24 13:35,18,30,57,139,140,74,0,13,35,0,Monday,FALSE,105
2025/11/24 13:40,26,24,62,133,144,76,0,13,40,0,Monday,FALSE,112
2025/11/24 13:45,23,27,52,164,168,77,0,13,45,0,Monday,FALSE,102
2025/11/24 13:50,22,28,62,157,142,76,0,13,50,0,Monday,FALSE,112
2025/11/24 13:55,22,37,55,218,197,78,0,13,55,0,Monday,FALSE,114
2025/11/24 14:00,15,46,54,171,179,79,0,14,0,0,Monday,FALSE,115
2025/11/24 14:05,28,23,53,115,152,78,0,14,5,0,Monday,FALSE,104
2025/11/24 14:10,28,30,54,101,97,81,0,14,10,0,Monday,FALSE,112
2025/11/24 14:15,25,28,47,95,98,73,0,14,15,0,Monday,FALSE,100
2025/11/24 14:20,29,47,47,70,80,81,0,14,20,0,Monday,FALSE,123
2025/11/24 14:25,29,40,50,87,81,80,0,14,25,0,Monday,FALSE,119
2025/11/24 14:30,16,39,43,66,75,77,0,14,30,0,Monday,FALSE,98
2025/11/24 14:35,21,36,43,66,63,69,0,14,35,0,Monday,FALSE,100
2025/11/24 14:40,17,22,44,66,65,68,0,14,40,0,Monday,FALSE,83
2025/11/24 14:45,14,24,29,48,56,57,0,14,45,0,Monday,FALSE,67
2025/11/24 14:50,21,43,47,70,58,68,0,14,50,0,Monday,FALSE,111
2025/11/24 14:55,16,31,48,73,75,77,0,14,55,0,Monday,FALSE,95
2025/11/24 15:00,20,33,42,58,63,72,0,15,0,0,Monday,FALSE,95
2025/11/24 15:05,16,20,35,57,60,63,0,15,5,0,Monday,FALSE,71
2025/11/24 15:10,14,25,35,51,51,59,0,15,10,0,Monday,FALSE,74
2025/11/24 15:15,21,24,39,52,50,63,0,15,15,0,Monday,FALSE,84
2025/11/24 15:20,17,24,35,69,66,62,0,15,20,0,Monday,FALSE,76
2025/11/24 15:25,19,23,44,65,55,62,0,15,25,0,Monday,FALSE,86
2025/11/24 15:30,21,19,37,62,61,63,0,15,30,0,Monday,FALSE,77
2025/11/24 15:35,18,31,41,55,60,65,0,15,35,0,Monday,FALSE,90
2025/11/24 15:40,13,21,31,47,51,57,0,15,40,0,Monday,FALSE,65
2025/11/24 15:45,11,26,27,48,48,50,0,15,45,0,Monday,FALSE,64
2025/11/24 15:50,14,27,32,56,67,56,0,15,50,0,Monday,FALSE,73
2025/11/24 15:55,18,34,44,75,68,68,0,15,55,0,Monday,FALSE,96
2025/11/24 16:00,20,26,37,65,71,59,0,16,0,0,Monday,FALSE,83
2025/11/24 16:05,5,25,27,52,54,54,0,16,5,0,Monday,FALSE,57
2025/11/24 16:10,14,22,31,52,55,54,0,16,10,0,Monday,FALSE,67
2025/11/24 16:15,17,30,42,82,74,62,0,16,15,0,Monday,FALSE,89
2025/11/24 16:20,14,40,43,71,70,74,0,16,20,0,Monday,FALSE,97
2025/11/24 16:25,24,40,42,70,71,75,0,16,25,0,Monday,FALSE,106
2025/11/24 16:30,14,42,33,71,60,64,0,16,30,0,Monday,FALSE,89
2025/11/24 16:35,21,28,37,64,69,64,0,16,35,0,Monday,FALSE,86
2025/11/24 16:40,21,30,42,59,58,68,0,16,40,0,Monday,FALSE,93
2025/11/24 16:45,18,31,40,60,67,67,0,16,45,0,Monday,FALSE,89
2025/11/24 16:50,18,28,43,64,63,63,0,16,50,0,Monday,FALSE,89
2025/11/24 16:55,13,44,41,64,65,73,0,16,55,0,Monday,FALSE,98
2025/11/24 17:00,17,34,36,68,66,65,0,17,0,0,Monday,FALSE,87
2025/11/24 17:05,13,22,32,46,54,54,0,17,5,0,Monday,FALSE,67
2025/11/24 17:10,11,22,29,37,43,46,0,17,10,0,Monday,FALSE,62
2025/11/24 17:15,13,15,33,48,47,50,0,17,15,0,Monday,FALSE,61
2025/11/24 17:20,8,25,23,46,47,47,0,17,20,0,Monday,FALSE,56
2025/11/24 17:25,15,17,30,39,32,48,0,17,25,0,Monday,FALSE,62
2025/11/24 17:30,12,21,30,49,47,51,0,17,30,0,Monday,FALSE,63
2025/11/24 17:35,11,22,30,47,41,48,0,17,35,0,Monday,FALSE,63
2025/11/24 17:40,11,21,23,42,38,43,0,17,40,0,Monday,FALSE,55
2025/11/24 17:45,8,14,25,36,42,39,0,17,45,0,Monday,FALSE,47
2025/11/24 17:50,15,29,32,46,43,54,0,17,50,0,Monday,FALSE,76
2025/11/24 17:55,11,18,29,39,35,47,0,17,55,0,Monday,FALSE,58
2025/11/24 18:00,14,59,33,83,69,67,0,18,0,0,Monday,FALSE,106
2025/11/24 18:05,14,78,34,71,65,72,0,18,5,0,Monday,FALSE,126
2025/11/24 18:10,11,63,28,82,86,66,0,18,10,0,Monday,FALSE,102
2025/11/24 18:15,14,72,30,73,71,75,0,18,15,0,Monday,FALSE,116
2025/11/24 18:20,10,73,32,78,65,74,0,18,20,0,Monday,FALSE,115
2025/11/24 18:25,9,79,25,99,73,71,0,18,25,0,Monday,FALSE,113
2025/11/24 18:30,9,92,27,123,140,74,0,18,30,0,Monday,FALSE,128
2025/11/24 18:35,12,93,30,161,124,75,0,18,35,0,Monday,FALSE,135
2025/11/24 18:40,8,96,30,172,160,72,0,18,40,0,Monday,FALSE,134
2025/11/24 18:45,7,85,27,129,139,73,0,18,45,0,Monday,FALSE,119
2025/11/24 18:50,11,89,28,132,120,74,0,18,50,0,Monday,FALSE,128
2025/11/24 18:55,8,85,25,123,120,74,0,18,55,0,Monday,FALSE,118
2025/11/24 19:00,7,79,25,110,113,69,0,19,0,0,Monday,FALSE,111
2025/11/24 19:05,7,85,23,123,109,72,0,19,5,0,Monday,FALSE,115
2025/11/24 19:10,8,84,26,95,108,70,0,19,10,0,Monday,FALSE,118
2025/11/24 19:15,15,82,33,87,81,71,0,19,15,0,Monday,FALSE,130
2025/11/24 19:20,8,88,22,89,83,73,0,19,20,0,Monday,FALSE,118
2025/11/24 19:25,7,80,25,95,79,64,0,19,25,0,Monday,FALSE,112
2025/11/24 19:30,8,75,24,86,77,69,0,19,30,0,Monday,FALSE,107
2025/11/24 19:35,5,70,25,70,82,65,0,19,35,0,Monday,FALSE,100
2025/11/24 19:40,10,75,25,80,75,65,0,19,40,0,Monday,FALSE,110
2025/11/24 19:45,7,39,20,58,60,50,0,19,45,0,Monday,FALSE,66
2025/11/24 19:50,6,38,23,58,58,51,0,19,50,0,Monday,FALSE,67
2025/11/24 19:55,11,48,29,76,63,60,0,19,55,0,Monday,FALSE,88
2025/11/24 20:00,9,35,23,56,59,47,0,20,0,0,Monday,FALSE,67
2025/11/24 20:05,9,30,22,38,43,44,0,20,5,0,Monday,FALSE,61
2025/11/24 20:10,4,39,15,53,53,43,0,20,10,0,Monday,FALSE,58
2025/11/24 20:15,6,34,21,49,48,41,0,20,15,0,Monday,FALSE,61
2025/11/24 20:20,6,31,19,43,39,42,0,20,20,0,Monday,FALSE,56
2025/11/24 20:25,5,31,16,59,54,43,0,20,25,0,Monday,FALSE,52
2025/11/24 20:30,4,31,13,33,25,32,0,20,30,0,Monday,FALSE,48
2025/11/24 20:35,5,24,18,42,44,37,0,20,35,0,Monday,FALSE,47
2025/11/24 20:40,7,25,18,29,21,35,0,20,40,0,Monday,FALSE,50
2025/11/24 20:45,6,14,18,28,33,30,0,20,45,0,Monday,FALSE,38
2025/11/24 20:50,7,20,19,36,34,37,0,20,50,0,Monday,FALSE,46
2025/11/24 20:55,5,8,14,22,23,25,0,20,55,0,Monday,FALSE,27
2025/11/24 21:00,2,23,10,23,22,25,0,21,0,0,Monday,FALSE,35
2025/11/24 21:05,3,13,12,18,19,23,0,21,5,0,Monday,FALSE,28
2025/11/24 21:10,2,17,12,23,21,30,0,21,10,0,Monday,FALSE,31
2025/11/24 21:15,1,15,10,23,21,25,0,21,15,0,Monday,FALSE,26
2025/11/24 21:20,3,20,16,33,33,34,0,21,20,0,Monday,FALSE,39
2025/11/24 21:25,3,18,14,36,32,32,0,21,25,0,Monday,FALSE,35
2025/11/24 21:30,2,19,13,27,35,32,0,21,30,0,Monday,FALSE,34
2025/11/24 21:35,1,16,11,14,14,27,0,21,35,0,Monday,FALSE,28
2025/11/24 21:40,3,12,11,24,22,27,0,21,40,0,Monday,FALSE,26
2025/11/24 21:45,0,10,8,16,12,25,0,21,45,0,Monday,FALSE,18
2025/11/24 21:50,1,8,8,9,12,16,0,21,50,0,Monday,FALSE,17
2025/11/24 21:55,0,10,6,12,9,16,0,21,55,0,Monday,FALSE,16
2025/11/24 22:00,3,15,14,24,23,29,0,22,0,0,Monday,FALSE,32
2025/11/24 22:05,4,9,12,17,16,23,0,22,5,0,Monday,FALSE,25
2025/11/24 22:10,2,11,11,16,19,24,0,22,10,0,Monday,FALSE,24
2025/11/24 22:15,1,5,6,12,12,19,0,22,15,0,Monday,FALSE,12
2025/11/24 22:20,0,5,4,8,6,10,0,22,20,0,Monday,FALSE,9
2025/11/24 22:25,1,5,5,9,7,12,0,22,25,0,Monday,FALSE,11
2025/11/24 22:30,0,8,5,10,9,14,0,22,30,0,Monday,FALSE,13
2025/11/24 22:35,0,8,7,9,6,14,0,22,35,0,Monday,FALSE,15
2025/11/24 22:40,0,6,6,8,8,18,0,22,40,0,Monday,FALSE,12
2025/11/24 22:45,1,12,10,19,15,22,0,22,45,0,Monday,FALSE,23
2025/11/24 22:50,2,11,12,18,18,25,0,22,50,0,Monday,FALSE,25
2025/11/24 22:55,0,9,8,14,14,21,0,22,55,0,Monday,FALSE,17
2025/11/24 23:00,0,6,5,7,9,15,0,23,0,0,Monday,FALSE,11
2025/11/24 23:05,0,1,1,1,1,3,0,23,5,0,Monday,FALSE,2
2025/11/24 23:10,0,6,5,8,7,13,0,23,10,0,Monday,FALSE,11
2025/11/24 23:15,1,7,6,10,11,16,0,23,15,0,Monday,FALSE,14
2025/11/24 23:20,0,4,5,8,8,11,0,23,20,0,Monday,FALSE,9
2025/11/24 23:25,0,5,3,5,5,11,0,23,25,0,Monday,FALSE,8
2025/11/24 23:30,1,1,2,2,2,2,0,23,30,0,Monday,FALSE,4
2025/11/24 23:35,0,1,1,3,2,4,0,23,35,0,Monday,FALSE,2
2025/11/24 23:40,0,2,2,2,2,5,0,23,40,0,Monday,FALSE,4
2025/11/24 23:45,0,2,2,3,2,6,0,23,45,0,Monday,FALSE,4
2025/11/24 23:50,0,1,1,2,1,3,0,23,50,0,Monday,FALSE,2
2025/11/24 23:55,0,2,2,3,3,5,0,23,55,0,Monday,FALSE,4
2025/11/25 0:00,0,3,3,4,3,6,0,0,0,1,Tuesday,FALSE,6
2025/11/25 0:05,0,2,2,3,4,8,0,0,5,1,Tuesday,FALSE,4
2025/11/25 0:10,0,4,3,6,4,7,0,0,10,1,Tuesday,FALSE,7
2025/11/25 0:15,1,4,6,7,7,15,0,0,15,1,Tuesday,FALSE,11
2025/11/25 0:20,0,0,0,0,0,0,0,0,20,1,Tuesday,FALSE,0
2025/11/25 0:25,1,5,5,6,6,12,0,0,25,1,Tuesday,FALSE,11
2025/11/25 0:30,0,1,1,2,2,4,0,0,30,1,Tuesday,FALSE,2
2025/11/25 0:35,0,1,0,0,0,0,0,0,35,1,Tuesday,FALSE,1
2025/11/25 0:40,0,0,1,1,1,3,0,0,40,1,Tuesday,FALSE,1
2025/11/25 0:45,1,0,1,1,0,0,0,0,45,1,Tuesday,FALSE,2
2025/11/25 0:50,0,2,2,2,3,7,0,0,50,1,Tuesday,FALSE,4
2025/11/25 0:55,0,1,1,1,1,3,0,0,55,1,Tuesday,FALSE,2
2025/11/25 1:00,0,1,1,1,1,3,0,1,0,1,Tuesday,FALSE,2
2025/11/25 1:05,0,1,1,2,2,3,0,1,5,1,Tuesday,FALSE,2
2025/11/25 1:10,0,3,3,3,2,7,0,1,10,1,Tuesday,FALSE,6
2025/11/25 1:15,0,2,2,2,2,7,0,1,15,1,Tuesday,FALSE,4
2025/11/25 1:20,0,2,2,3,3,6,0,1,20,1,Tuesday,FALSE,4
2025/11/25 1:25,0,1,1,2,2,4,0,1,25,1,Tuesday,FALSE,2
2025/11/25 1:30,0,0,0,0,0,0,0,1,30,1,Tuesday,FALSE,0
2025/11/25 1:35,0,1,1,2,1,3,0,1,35,1,Tuesday,FALSE,2
2025/11/25 1:40,0,0,0,0,0,0,0,1,40,1,Tuesday,FALSE,0
2025/11/25 1:45,0,1,1,2,2,3,0,1,45,1,Tuesday,FALSE,2
2025/11/25 1:50,0,3,3,3,2,8,0,1,50,1,Tuesday,FALSE,6
2025/11/25 1:55,0,1,0,0,0,0,0,1,55,1,Tuesday,FALSE,1
2025/11/25 2:00,0,1,2,3,3,6,0,2,0,1,Tuesday,FALSE,3
2025/11/25 2:05,0,0,0,0,0,0,0,2,5,1,Tuesday,FALSE,0
2025/11/25 2:10,0,0,0,0,0,0,0,2,10,1,Tuesday,FALSE,0
2025/11/25 2:15,0,1,0,0,0,0,0,2,15,1,Tuesday,FALSE,1
2025/11/25 2:20,0,1,2,3,3,5,0,2,20,1,Tuesday,FALSE,3
2025/11/25 2:25,0,1,1,2,1,3,0,2,25,1,Tuesday,FALSE,2
2025/11/25 2:30,0,0,0,0,0,0,0,2,30,1,Tuesday,FALSE,0
2025/11/25 2:35,0,0,0,0,0,0,0,2,35,1,Tuesday,FALSE,0
2025/11/25 2:40,0,0,0,0,0,0,0,2,40,1,Tuesday,FALSE,0
2025/11/25 2:45,0,0,0,0,0,0,0,2,45,1,Tuesday,FALSE,0
2025/11/25 2:50,0,0,0,0,0,0,1,2,50,1,Tuesday,FALSE,0
2025/11/25 2:55,0,0,0,0,0,0,0,2,55,1,Tuesday,FALSE,0
2025/11/25 3:00,0,0,0,0,0,0,0,3,0,1,Tuesday,FALSE,0
2025/11/25 3:05,0,0,0,0,0,0,0,3,5,1,Tuesday,FALSE,0
2025/11/25 3:10,0,0,0,0,0,0,0,3,10,1,Tuesday,FALSE,0
2025/11/25 3:15,0,0,0,0,0,0,0,3,15,1,Tuesday,FALSE,0
2025/11/25 3:20,0,0,0,0,0,0,0,3,20,1,Tuesday,FALSE,0
2025/11/25 3:25,0,0,0,0,0,0,0,3,25,1,Tuesday,FALSE,0
2025/11/25 3:30,0,0,0,0,0,0,0,3,30,1,Tuesday,FALSE,0
2025/11/25 3:35,0,0,0,0,0,0,0,3,35,1,Tuesday,FALSE,0
2025/11/25 3:40,0,0,0,0,0,0,0,3,40,1,Tuesday,FALSE,0
2025/11/25 3:45,0,0,0,0,0,0,0,3,45,1,Tuesday,FALSE,0
2025/11/25 3:50,0,0,0,0,0,0,0,3,50,1,Tuesday,FALSE,0
2025/11/25 3:55,0,0,0,0,0,0,0,3,55,1,Tuesday,FALSE,0
2025/11/25 4:00,0,0,0,0,0,0,0,4,0,1,Tuesday,FALSE,0
2025/11/25 4:05,0,0,0,0,0,0,0,4,5,1,Tuesday,FALSE,0
2025/11/25 4:10,0,0,0,0,0,0,0,4,10,1,Tuesday,FALSE,0
2025/11/25 4:15,0,0,0,0,0,0,0,4,15,1,Tuesday,FALSE,0
2025/11/25 4:20,0,0,0,0,0,0,0,4,20,1,Tuesday,FALSE,0
2025/11/25 4:25,0,0,0,0,0,0,0,4,25,1,Tuesday,FALSE,0
2025/11/25 4:30,0,0,0,0,0,0,0,4,30,1,Tuesday,FALSE,0
2025/11/25 4:35,0,0,0,0,0,0,0,4,35,1,Tuesday,FALSE,0
2025/11/25 4:40,0,0,0,0,0,0,0,4,40,1,Tuesday,FALSE,0
2025/11/25 4:45,0,0,0,0,0,0,0,4,45,1,Tuesday,FALSE,0
2025/11/25 4:50,0,0,0,0,0,0,0,4,50,1,Tuesday,FALSE,0
2025/11/25 4:55,4,0,4,2,3,2,0,4,55,1,Tuesday,FALSE,8
2025/11/25 5:00,5,0,9,4,6,16,0,5,0,1,Tuesday,FALSE,14
2025/11/25 5:05,0,0,0,0,0,0,0,5,5,1,Tuesday,FALSE,0
2025/11/25 5:10,0,0,0,0,0,0,0,5,10,1,Tuesday,FALSE,0
2025/11/25 5:15,0,0,0,0,0,0,0,5,15,1,Tuesday,FALSE,0
2025/11/25 5:20,0,0,0,0,0,0,0,5,20,1,Tuesday,FALSE,0
2025/11/25 5:25,0,0,0,0,0,0,0,5,25,1,Tuesday,FALSE,0
2025/11/25 5:30,0,0,0,0,0,0,0,5,30,1,Tuesday,FALSE,0
2025/11/25 5:35,0,0,0,0,0,0,0,5,35,1,Tuesday,FALSE,0
2025/11/25 5:40,0,0,0,0,0,0,0,5,40,1,Tuesday,FALSE,0
2025/11/25 5:45,0,0,0,0,0,0,0,5,45,1,Tuesday,FALSE,0
2025/11/25 5:50,0,0,0,0,0,0,0,5,50,1,Tuesday,FALSE,0
2025/11/25 5:55,0,0,0,0,0,0,0,5,55,1,Tuesday,FALSE,0
2025/11/25 6:00,0,1,1,0,0,1,0,6,0,1,Tuesday,FALSE,2
